code_dept,code_muni,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,PERCENTIL_GLOBAL,cole_privado,cole_publico,cole_urbano,cole_rural,etnia_si,internet_si,computador_si,ID,etnia_perc,int_perc,comp_perc,rural_share,privado_share
5,5154,13,251.62526138234566,52.15384615384615,2,11,11,2,3,644,359,917,0.3271537622682661,70.22900763358778,39.14940021810251,15.384615384615385,15.384615384615385
5,5172,7,229.85716804243725,40.0,1,6,6,1,84,418,209,575,14.608695652173914,72.69565217391303,36.347826086956516,14.285714285714285,14.285714285714285
5,5190,1,242.1530612244898,47.0,0,1,0,0,0,78,51,98,0.0,79.59183673469387,52.04081632653062,0.0,0.0
5,5197,2,241.42179487179487,47.0,0,2,0,1,0,85,66,142,0.0,59.859154929577464,46.478873239436616,50.0,0.0
5,5206,1,256.28,58.0,0,1,1,0,0,19,16,25,0.0,76.0,64.0,0.0,0.0
5,5209,1,229.25984251968504,40.0,0,1,1,0,0,61,32,127,0.0,48.031496062992126,25.196850393700785,0.0,0.0
5,5212,11,267.1868672731711,61.18181818181818,3,8,9,2,1,788,705,839,0.11918951132300357,93.92133492252682,84.02860548271752,18.181818181818183,27.27272727272727
5,5234,3,211.47395302773057,29.0,0,3,1,1,1,77,49,142,0.7042253521126761,54.22535211267606,34.50704225352113,33.33333333333333,0.0
5,5237,3,258.5471167369902,57.333333333333336,1,2,2,1,0,94,85,116,0.0,81.03448275862068,73.27586206896551,33.33333333333333,33.33333333333333
5,5240,3,233.69960784313727,42.666666666666664,0,3,0,2,0,54,40,109,0.0,49.54128440366973,36.69724770642202,66.66666666666666,0.0
5,5250,7,216.02842746814903,32.0,1,6,6,1,82,301,150,494,16.599190283400812,60.93117408906883,30.364372469635626,14.285714285714285,14.285714285714285
5,5264,2,271.3929854414823,63.0,1,1,2,0,0,145,141,166,0.0,87.34939759036145,84.93975903614458,0.0,50.0
5,5266,22,284.3816394261641,66.45454545454545,15,7,18,4,2,1541,1446,1586,0.12610340479192939,97.16267339218159,91.17276166456494,18.181818181818183,68.18181818181817
5,5282,4,227.100399095565,38.25,0,4,2,2,0,93,67,163,0.0,57.05521472392638,41.104294478527606,50.0,0.0
5,5284,5,249.76195379240698,52.0,0,5,3,2,4,77,63,152,2.631578947368421,50.6578947368421,41.44736842105263,40.0,0.0
5,5306,2,226.43425925925925,38.0,0,2,1,1,1,39,27,74,1.3513513513513513,52.702702702702695,36.486486486486484,50.0,0.0
5,5308,5,272.0289077901754,64.6,3,2,5,0,0,187,163,200,0.0,93.5,81.5,0.0,60.0
5,5310,2,235.5012305168171,44.0,0,2,1,1,0,39,38,76,0.0,51.31578947368421,50.0,50.0,0.0
5,5313,1,243.71264367816093,48.0,0,1,0,0,0,54,31,87,0.0,62.06896551724138,35.63218390804598,0.0,0.0
5,5315,1,233.52941176470588,42.0,0,1,1,0,0,27,20,51,0.0,52.94117647058824,39.21568627450981,0.0,0.0
5,5318,6,265.41059602320735,61.666666666666664,1,5,2,4,0,279,231,314,0.0,88.85350318471338,73.56687898089172,66.66666666666666,16.666666666666664
5,5321,1,258.7619047619048,57.0,0,1,0,0,1,68,53,84,1.1904761904761905,80.95238095238095,63.095238095238095,0.0,0.0
5,5347,3,223.15328947368423,36.333333333333336,0,3,1,1,0,21,16,45,0.0,46.666666666666664,35.55555555555556,33.33333333333333,0.0
5,5353,1,257.0,56.0,0,1,1,0,0,27,14,47,0.0,57.446808510638306,29.78723404255319,0.0,0.0
5,5360,31,257.9788485470859,56.38709677419355,8,23,28,3,4,2356,1999,2597,0.15402387370042356,90.72006160954949,76.97343088178667,9.67741935483871,25.806451612903224
5,5361,5,209.94065601239518,28.2,0,5,1,4,0,75,53,214,0.0,35.046728971962615,24.766355140186917,80.0,0.0
5,5364,2,249.982822410148,51.0,0,2,1,1,1,96,69,130,0.7692307692307693,73.84615384615385,53.07692307692308,50.0,0.0
5,5368,3,233.27975842587182,42.0,0,3,2,1,0,125,77,179,0.0,69.83240223463687,43.01675977653631,33.33333333333333,0.0
5,5376,8,272.7015977372468,65.0,2,6,5,3,0,494,423,548,0.0,90.14598540145985,77.1897810218978,37.5,25.0
5,5380,14,288.6865266883632,70.5,11,3,10,4,0,656,597,684,0.0,95.90643274853801,87.28070175438597,28.57142857142857,78.57142857142857
5,5390,1,227.8653846153846,39.0,0,1,1,0,0,43,34,52,0.0,82.6923076923077,65.38461538461539,0.0,0.0
5,5400,5,253.91472820321238,54.2,1,4,1,2,0,163,138,233,0.0,69.95708154506438,59.227467811158796,40.0,20.0
5,5411,2,225.32373595505618,37.5,0,2,0,2,0,83,47,129,0.0,64.34108527131784,36.434108527131784,100.0,0.0
5,5425,3,228.90908672647802,39.333333333333336,0,3,1,2,0,45,44,91,0.0,49.45054945054945,48.35164835164835,66.66666666666666,0.0
5,5440,8,272.38979099392003,64.0,2,6,5,3,0,531,440,581,0.0,91.39414802065404,75.7314974182444,37.5,25.0
5,5467,1,234.3,44.0,0,1,0,0,0,21,17,50,0.0,42.0,34.0,0.0,0.0
5,5475,1,178.0909090909091,10.0,0,1,1,0,0,5,5,22,0.0,22.727272727272727,22.727272727272727,0.0,0.0
5,5480,2,202.49267241379312,23.5,0,2,1,1,22,68,52,138,15.942028985507244,49.275362318840585,37.68115942028986,50.0,0.0
5,5483,2,217.1120527306968,33.0,0,2,0,0,0,22,9,77,0.0,28.57142857142857,11.688311688311687,0.0,0.0
5,5490,10,206.32318672214492,25.9,0,10,2,8,12,172,104,483,2.484472049689441,35.61076604554865,21.532091097308488,80.0,0.0
5,5495,1,222.3098591549296,35.0,0,1,1,0,0,31,19,71,0.0,43.66197183098591,26.76056338028169,0.0,0.0
5,5501,1,227.63888888888889,39.0,0,1,0,0,0,17,11,36,0.0,47.22222222222222,30.555555555555557,0.0,0.0
5,5541,2,236.27399553571428,44.0,0,2,1,1,0,122,98,170,0.0,71.76470588235294,57.647058823529406,50.0,0.0
5,5543,1,223.87671232876716,37.0,0,1,1,0,0,23,14,73,0.0,31.506849315068493,19.17808219178082,0.0,0.0
5,5576,1,229.69565217391303,40.0,0,1,1,0,1,34,16,69,1.4492753623188406,49.275362318840585,23.18840579710145,0.0,0.0
5,5579,6,228.78194221892227,39.333333333333336,1,5,5,0,4,296,187,377,1.0610079575596816,78.51458885941645,49.602122015915114,0.0,16.666666666666664
5,5585,4,218.5862359254972,33.25,0,4,1,3,2,101,69,133,1.5037593984962405,75.93984962406014,51.8796992481203,75.0,0.0
5,5591,3,256.28888888888883,57.0,0,3,1,2,0,50,30,84,0.0,59.523809523809526,35.714285714285715,66.66666666666666,0.0
5,5604,3,221.30492161286588,35.0,0,3,1,2,0,195,97,236,0.0,82.62711864406779,41.10169491525424,66.66666666666666,0.0
5,5607,4,262.90102442023147,56.75,1,3,1,3,1,217,192,261,0.38314176245210724,83.14176245210729,73.5632183908046,75.0,25.0
5,5615,23,269.3508769714395,62.52173913043478,7,16,10,13,3,1409,1182,1623,0.18484288354898337,86.81454097350584,72.82809611829944,56.52173913043478,30.434782608695656
5,5628,1,229.94915254237287,40.0,0,1,0,0,0,20,15,59,0.0,33.89830508474576,25.423728813559322,0.0,0.0
5,5631,11,291.85185685583224,73.63636363636364,6,5,6,5,0,494,445,517,0.0,95.55125725338492,86.073500967118,45.45454545454545,54.54545454545454
5,5642,2,225.05411255411255,36.5,0,2,1,1,0,55,40,87,0.0,63.2183908045977,45.97701149425287,50.0,0.0
5,5647,1,242.89655172413796,48.0,0,1,0,0,0,16,9,29,0.0,55.172413793103445,31.03448275862069,0.0,0.0
5,5649,4,227.7765317531306,38.5,0,4,1,3,5,72,50,159,3.1446540880503147,45.28301886792453,31.446540880503143,75.0,0.0
5,5652,1,261.57142857142856,57.0,0,1,1,0,0,11,5,14,0.0,78.57142857142857,35.714285714285715,0.0,0.0
5,5656,3,228.58227513227516,40.0,0,3,1,2,0,87,55,114,0.0,76.31578947368422,48.24561403508772,66.66666666666666,0.0
5,5658,1,232.71794871794876,42.0,0,1,1,0,0,30,25,39,0.0,76.92307692307693,64.1025641025641,0.0,0.0
5,5659,3,210.0444936462885,28.333333333333332,0,3,1,2,21,72,44,188,11.170212765957446,38.297872340425535,23.404255319148938,66.66666666666666,0.0
5,5660,2,251.54587155963304,53.0,0,2,0,1,1,80,49,122,0.819672131147541,65.57377049180327,40.16393442622951,50.0,0.0
5,5664,4,249.6437324929972,52.25,0,4,2,2,0,199,147,239,0.0,83.26359832635984,61.50627615062761,50.0,0.0
5,5665,2,208.47232142857143,26.5,0,2,1,1,0,62,40,132,0.0,46.96969696969697,30.303030303030305,50.0,0.0
5,5667,1,242.06837606837607,47.0,0,1,1,0,0,78,57,117,0.0,66.66666666666666,48.717948717948715,0.0,0.0
5,5670,5,220.75830237247197,34.2,0,5,3,2,0,145,108,283,0.0,51.23674911660777,38.16254416961131,40.0,0.0
5,5674,4,247.25116252867912,51.0,0,4,1,3,0,126,88,192,0.0,65.625,45.83333333333333,75.0,0.0
5,5679,5,240.4572423328306,46.6,0,5,1,4,2,172,114,238,0.8403361344537815,72.26890756302521,47.89915966386555,80.0,0.0
5,5686,7,259.66148898056593,57.285714285714285,2,5,4,3,0,316,299,366,0.0,86.33879781420765,81.69398907103826,42.857142857142854,28.57142857142857
5,5690,5,225.4807387057387,37.6,0,5,1,4,1,79,58,150,0.6666666666666667,52.666666666666664,38.666666666666664,80.0,0.0
5,5697,4,254.49140933517893,54.5,1,3,3,1,0,292,207,361,0.0,80.88642659279779,57.340720221606645,25.0,25.0
5,5736,2,215.33062951860344,31.5,0,2,2,0,1,215,131,266,0.37593984962406013,80.82706766917293,49.24812030075188,0.0,0.0
5,5756,7,238.0018225818855,45.42857142857143,0,7,0,4,1,180,151,271,0.36900369003690037,66.42066420664207,55.71955719557196,57.14285714285714,0.0
5,5761,2,229.21316494450826,40.0,0,2,0,0,0,92,70,145,0.0,63.44827586206897,48.275862068965516,0.0,0.0
5,5789,4,233.43920231729055,41.75,0,4,0,2,0,89,71,160,0.0,55.625,44.375,50.0,0.0
5,5790,4,222.36377005347595,36.0,0,4,2,2,0,129,61,215,0.0,60.0,28.37209302325581,50.0,0.0
5,5792,1,244.8636363636364,49.0,0,1,1,0,0,33,14,66,0.0,50.0,21.21212121212121,0.0,0.0
5,5809,1,237.56410256410257,44.0,0,1,0,0,0,27,15,39,0.0,69.23076923076923,38.46153846153847,0.0,0.0
5,5819,1,243.12121212121207,49.0,0,1,1,0,0,14,13,33,0.0,42.42424242424242,39.39393939393939,0.0,0.0
5,5837,26,209.39146681507125,27.5,5,21,9,17,174,612,350,1032,16.86046511627907,59.30232558139535,33.91472868217054,65.38461538461539,19.230769230769234
5,5842,1,225.73134328358208,38.0,0,1,1,0,0,16,7,67,0.0,23.88059701492537,10.44776119402985,0.0,0.0
5,5847,4,225.68058334076335,37.75,0,4,2,2,9,216,119,332,2.710843373493976,65.06024096385542,35.8433734939759,50.0,0.0
5,5854,2,220.2721975582686,34.5,0,2,1,1,0,38,30,87,0.0,43.67816091954023,34.48275862068966,50.0,0.0
5,5856,1,244.90243902439025,49.0,0,1,0,0,0,27,19,41,0.0,65.85365853658537,46.34146341463415,0.0,0.0
5,5858,2,212.72176470588235,30.0,0,2,1,1,0,105,71,185,0.0,56.75675675675676,38.37837837837838,50.0,0.0
5,5861,3,232.67683063791557,42.333333333333336,0,3,2,1,0,73,46,104,0.0,70.1923076923077,44.230769230769226,33.33333333333333,0.0
5,5873,3,201.82351046698872,22.666666666666668,0,3,1,2,23,13,9,65,35.38461538461539,20.0,13.846153846153847,66.66666666666666,0.0
5,5885,1,218.53030303030303,33.0,0,1,0,0,0,29,19,66,0.0,43.93939393939394,28.78787878787879,0.0,0.0
5,5887,8,245.33664320905564,49.375,2,6,3,4,0,365,310,448,0.0,81.47321428571429,69.19642857142857,50.0,25.0
5,5890,6,223.31139345049095,36.5,0,6,2,4,0,136,95,253,0.0,53.75494071146245,37.54940711462451,66.66666666666666,0.0
5,5893,2,243.4434782608696,49.0,0,2,1,1,4,97,63,130,3.076923076923077,74.61538461538461,48.46153846153846,50.0,0.0
5,5895,4,210.55690737833595,29.25,1,3,3,1,30,101,45,178,16.853932584269664,56.74157303370787,25.280898876404496,25.0,25.0
8,8001,219,254.18577965070205,52.84931506849315,98,121,219,0,147,9779,7470,12365,1.1888394662353416,79.08613020622725,60.41245450869389,0.0,44.74885844748858
8,8078,7,223.3620868054989,35.857142857142854,0,7,5,2,16,377,288,729,2.194787379972565,51.71467764060357,39.50617283950617,28.57142857142857,0.0
8,8137,4,211.98220938897168,28.75,1,3,3,1,1,53,34,148,0.6756756756756757,35.810810810810814,22.972972972972975,25.0,25.0
8,8141,1,190.2090909090909,17.0,0,1,1,0,4,41,40,110,3.6363636363636362,37.27272727272727,36.36363636363637,0.0,0.0
8,8296,3,246.5916904744463,50.0,1,2,3,0,0,257,172,355,0.0,72.3943661971831,48.45070422535211,0.0,33.33333333333333
8,8372,3,216.2840182143318,32.0,0,3,0,3,24,103,49,190,12.631578947368421,54.21052631578947,25.789473684210527,100.0,0.0
8,8421,4,210.05636724386724,27.75,0,4,2,2,166,61,37,229,72.48908296943232,26.637554585152838,16.157205240174672,50.0,0.0
8,8433,19,241.5008510056553,46.63157894736842,15,4,18,1,29,567,334,854,3.395784543325527,66.39344262295081,39.11007025761124,5.263157894736842,78.94736842105263
8,8436,2,205.05413105413106,25.5,0,2,2,0,0,82,74,198,0.0,41.41414141414141,37.37373737373738,0.0,0.0
8,8520,2,222.31203007518798,35.5,0,2,2,0,0,184,111,308,0.0,59.74025974025974,36.038961038961034,0.0,0.0
8,8549,2,199.4955242966752,21.5,0,2,1,1,0,10,10,57,0.0,17.543859649122805,17.543859649122805,50.0,0.0
8,8558,2,213.9445519019987,30.0,0,2,1,1,0,94,52,174,0.0,54.02298850574713,29.88505747126437,50.0,0.0
8,8560,4,208.75399209425373,27.5,0,4,2,2,0,108,74,244,0.0,44.26229508196721,30.327868852459016,50.0,0.0
8,8573,18,296.71792846229783,60.77777777777778,13,5,17,1,10,709,613,813,1.2300123001230012,87.20787207872078,75.39975399753997,5.555555555555555,72.22222222222221
8,8606,4,211.06154624747273,28.75,0,4,2,2,112,41,50,222,50.45045045045045,18.46846846846847,22.52252252252252,50.0,0.0
8,8634,2,219.71415662650605,34.0,1,1,2,0,0,107,62,186,0.0,57.52688172043011,33.33333333333333,0.0,50.0
8,8638,12,230.9161458328125,40.583333333333336,3,9,10,2,4,507,393,972,0.411522633744856,52.160493827160494,40.4320987654321,16.666666666666664,25.0
8,8675,2,202.73694779116465,24.0,0,2,1,1,104,18,16,110,94.54545454545455,16.363636363636363,14.545454545454545,50.0,0.0
8,8685,2,233.45193740685545,42.0,0,2,2,0,0,145,77,232,0.0,62.5,33.189655172413794,0.0,0.0
8,8758,71,239.91175927755805,45.859154929577464,45,26,71,0,19,3595,2546,4576,0.4152097902097902,78.56206293706293,55.63811188811189,0.0,63.38028169014085
8,8770,1,231.3308270676692,41.0,0,1,1,0,0,80,41,133,0.0,60.150375939849624,30.82706766917293,0.0,0.0
8,8832,1,211.72131147540983,30.0,0,1,1,0,61,24,23,61,100.0,39.34426229508197,37.704918032786885,0.0,0.0
8,8849,1,208.1505376344086,27.0,0,1,1,0,0,28,21,93,0.0,30.107526881720432,22.58064516129032,0.0,0.0
11,11001,928,275.04950846294355,64.1896551724138,627,301,911,16,273,59141,53392,62950,0.43367752184273234,93.94916600476569,84.81652104845115,1.7241379310344827,67.5646551724138
13,13001,133,245.71102712272267,47.26315789473684,61,72,116,17,728,7155,5082,10072,7.227958697378872,71.0385226370135,50.456711675933285,12.781954887218044,45.86466165413533
13,13006,8,205.68721407591377,25.25,0,8,2,6,0,83,37,213,0.0,38.967136150234744,17.370892018779344,75.0,0.0
13,13030,2,201.3201219512195,22.0,0,2,1,1,1,18,11,61,1.639344262295082,29.508196721311474,18.0327868852459,50.0,0.0
13,13042,2,209.2938596491228,27.5,0,2,1,1,0,24,18,81,0.0,29.629629629629626,22.22222222222222,50.0,0.0
13,13052,10,223.8844788187812,35.4,2,8,8,2,41,299,198,667,6.146926536731634,44.827586206896555,29.685157421289354,20.0,20.0
13,13062,2,206.8603238866397,25.0,0,2,0,1,65,20,6,70,92.85714285714286,28.57142857142857,8.571428571428571,50.0,0.0
13,13074,5,203.9406775832863,24.8,0,5,1,4,0,52,21,147,0.0,35.374149659863946,14.285714285714285,80.0,0.0
13,13140,5,194.5098556373204,18.6,0,5,2,3,72,97,58,208,34.61538461538461,46.63461538461539,27.884615384615387,60.0,0.0
13,13160,1,225.15584415584416,37.0,0,1,1,0,0,46,27,77,0.0,59.74025974025974,35.064935064935064,0.0,0.0
13,13188,3,224.8237811791383,37.0,0,3,2,1,0,47,28,144,0.0,32.63888888888889,19.444444444444446,33.33333333333333,0.0
13,13212,5,215.31991439403205,31.0,0,5,1,4,0,50,48,156,0.0,32.05128205128205,30.76923076923077,80.0,0.0
13,13222,2,204.51040525739322,25.0,0,2,1,1,0,42,20,94,0.0,44.680851063829785,21.27659574468085,50.0,0.0
13,13244,15,220.22545453166902,34.13333333333333,3,12,12,3,5,214,138,586,0.8532423208191127,36.51877133105802,23.549488054607508,20.0,20.0
13,13248,2,204.04810606060602,24.0,0,2,1,1,15,30,23,79,18.9873417721519,37.9746835443038,29.11392405063291,50.0,0.0
13,13268,3,219.1597222222222,32.666666666666664,0,3,1,2,0,18,13,49,0.0,36.734693877551024,26.53061224489796,66.66666666666666,0.0
13,13300,4,208.61409266409268,27.25,0,4,1,3,0,18,11,82,0.0,21.951219512195124,13.414634146341465,75.0,0.0
13,13430,25,226.66337061577963,37.52,6,19,14,11,3,709,462,1296,0.23148148148148145,54.70679012345679,35.648148148148145,44.0,24.0
13,13433,5,197.7765232815233,21.2,0,5,1,4,37,48,42,264,14.015151515151514,18.181818181818183,15.909090909090908,80.0,0.0
13,13440,4,210.73061974789914,28.25,0,4,1,3,0,22,20,106,0.0,20.754716981132077,18.867924528301888,75.0,0.0
13,13442,8,195.08667394459545,19.5,0,8,3,4,249,156,92,432,57.638888888888886,36.11111111111111,21.296296296296298,50.0,0.0
13,13458,1,215.25,32.0,0,1,1,0,0,32,17,44,0.0,72.72727272727273,38.63636363636363,0.0,0.0
13,13468,11,222.89616258459958,35.18181818181818,2,9,5,6,0,265,178,492,0.0,53.86178861788618,36.17886178861789,54.54545454545454,18.181818181818183
13,13473,3,215.44160997732425,31.333333333333332,0,3,0,2,0,44,29,120,0.0,36.666666666666664,24.166666666666668,66.66666666666666,0.0
13,13549,8,200.02657861016746,22.0,0,8,1,7,0,54,47,272,0.0,19.852941176470587,17.27941176470588,87.5,0.0
13,13580,3,193.86507936507937,18.333333333333332,0,3,1,2,1,19,15,44,2.272727272727273,43.18181818181818,34.090909090909086,66.66666666666666,0.0
13,13600,2,198.31333333333333,20.5,0,2,1,1,0,24,14,65,0.0,36.92307692307693,21.53846153846154,50.0,0.0
13,13620,2,194.987012987013,18.5,0,2,1,1,0,21,17,112,0.0,18.75,15.178571428571427,50.0,0.0
13,13647,3,195.54442151810574,19.666666666666668,0,3,2,1,0,75,58,248,0.0,30.241935483870968,23.387096774193548,33.33333333333333,0.0
13,13650,2,201.49033816425123,22.5,0,2,0,1,0,18,11,50,0.0,36.0,22.0,50.0,0.0
13,13654,3,224.67249265732582,36.666666666666664,0,3,3,0,0,131,75,236,0.0,55.50847457627118,31.779661016949152,0.0,0.0
13,13655,4,207.76190476190476,26.75,0,4,0,3,0,21,14,80,0.0,26.25,17.5,75.0,0.0
13,13657,6,206.657933149064,26.0,0,6,4,2,0,229,113,416,0.0,55.04807692307693,27.163461538461537,33.33333333333333,0.0
13,13667,5,204.1351918196746,24.2,0,5,2,3,0,51,39,186,0.0,27.419354838709676,20.967741935483872,60.0,0.0
13,13670,4,214.71116066659545,30.75,0,4,1,2,0,171,100,311,0.0,54.983922829581985,32.154340836012864,50.0,0.0
13,13673,3,209.83444444444444,27.666666666666668,0,3,1,2,3,58,33,165,1.8181818181818181,35.15151515151515,20.0,66.66666666666666,0.0
13,13683,2,202.8705572116487,24.0,0,2,2,0,0,68,31,187,0.0,36.36363636363637,16.577540106951872,0.0,0.0
13,13688,4,265.5640965303522,62.25,0,4,2,2,0,86,51,170,0.0,50.588235294117645,30.0,50.0,0.0
13,13744,3,229.93055555555554,40.0,0,3,1,2,0,51,30,81,0.0,62.96296296296296,37.03703703703704,66.66666666666666,0.0
13,13760,1,191.7619047619048,17.0,0,1,1,0,0,28,17,63,0.0,44.44444444444444,26.984126984126984,0.0,0.0
13,13780,4,207.37178104466716,26.25,0,4,1,3,0,39,30,137,0.0,28.467153284671532,21.897810218978105,75.0,0.0
13,13810,4,208.56405929596718,26.5,0,4,1,3,0,39,19,110,0.0,35.45454545454545,17.272727272727273,75.0,0.0
13,13836,11,247.6442924436674,49.81818181818182,4,7,9,2,9,483,339,685,1.313868613138686,70.5109489051095,49.48905109489051,18.181818181818183,36.36363636363637
13,13838,3,216.22998431899643,31.666666666666668,0,3,1,2,0,61,40,155,0.0,39.35483870967742,25.806451612903224,66.66666666666666,0.0
13,13873,2,207.60475708502025,26.5,0,2,2,0,0,73,31,167,0.0,43.712574850299404,18.562874251497004,0.0,0.0
13,13894,2,205.37979539641944,25.0,0,2,1,0,0,26,18,80,0.0,32.5,22.5,0.0,0.0
15,15001,25,281.5003906538289,68.52,13,12,25,0,0,1641,1428,1829,0.0,89.72115910333515,78.07545106615636,0.0,52.0
15,15022,1,258.6,58.0,0,1,1,0,0,7,5,10,0.0,70.0,50.0,0.0,0.0
15,15047,3,234.72685185185185,42.333333333333336,0,3,1,2,0,55,48,118,0.0,46.61016949152542,40.67796610169492,66.66666666666666,0.0
15,15051,1,246.7058823529412,50.0,0,1,1,0,0,36,27,68,0.0,52.94117647058824,39.705882352941174,0.0,0.0
15,15087,2,245.14165733482645,49.5,0,2,1,0,0,47,36,85,0.0,55.294117647058826,42.35294117647059,0.0,0.0
15,15090,1,257.7142857142857,56.0,0,1,1,0,0,4,3,14,0.0,28.57142857142857,21.428571428571427,0.0,0.0
15,15092,2,267.48333333333335,64.5,0,2,1,1,0,2,9,13,0.0,15.384615384615385,69.23076923076923,50.0,0.0
15,15097,3,257.6502937875487,57.666666666666664,0,3,3,0,0,23,15,66,0.0,34.84848484848485,22.727272727272727,0.0,0.0
15,15104,2,238.69478908188586,46.0,0,2,1,1,0,12,9,44,0.0,27.27272727272727,20.454545454545457,50.0,0.0
15,15106,1,259.5,60.0,0,1,1,0,0,9,8,16,0.0,56.25,50.0,0.0,0.0
15,15109,1,242.82222222222225,48.0,0,1,1,0,0,13,10,45,0.0,28.888888888888886,22.22222222222222,0.0,0.0
15,15131,2,245.86217948717947,50.5,0,2,1,1,0,16,20,38,0.0,42.10526315789473,52.63157894736842,50.0,0.0
15,15135,2,248.8181818181818,52.5,0,2,1,1,0,4,2,19,0.0,21.052631578947366,10.526315789473683,50.0,0.0
15,15162,1,259.40909090909093,59.0,0,1,1,0,0,26,23,44,0.0,59.09090909090909,52.27272727272727,0.0,0.0
15,15172,2,257.3526785714286,59.0,0,2,1,1,0,19,22,39,0.0,48.717948717948715,56.41025641025641,50.0,0.0
15,15176,13,258.44869820430654,57.23076923076923,8,5,13,0,0,650,547,827,0.0,78.59733978234583,66.14268440145102,0.0,61.53846153846154
15,15180,3,239.46031746031747,45.666666666666664,0,3,0,3,0,10,12,35,0.0,28.57142857142857,34.285714285714285,100.0,0.0
15,15183,4,224.63615422517861,37.0,0,4,2,2,0,30,19,88,0.0,34.090909090909086,21.59090909090909,50.0,0.0
15,15185,1,237.9090909090909,45.0,0,1,0,1,0,17,7,44,0.0,38.63636363636363,15.909090909090908,100.0,0.0
15,15187,1,251.3846153846154,53.0,0,1,1,0,0,5,6,13,0.0,38.46153846153847,46.15384615384615,0.0,0.0
15,15189,2,256.2321428571429,56.0,0,2,0,1,0,21,18,54,0.0,38.88888888888889,33.33333333333333,50.0,0.0
15,15204,4,257.9524686520376,54.75,1,3,1,3,0,55,53,93,0.0,59.13978494623656,56.98924731182796,75.0,25.0
15,15212,1,235.9032258064516,43.0,0,1,1,0,0,8,15,31,0.0,25.806451612903224,48.38709677419355,0.0,0.0
15,15215,1,275.1904761904762,69.0,0,1,1,0,0,4,4,21,0.0,19.047619047619047,19.047619047619047,0.0,0.0
15,15218,1,257.0,56.0,0,1,1,0,0,10,9,37,0.0,27.027027027027028,24.324324324324326,0.0,0.0
15,15223,1,225.0612244897959,37.0,0,1,1,0,0,20,10,49,0.0,40.816326530612244,20.408163265306122,0.0,0.0
15,15224,1,232.875,42.0,0,1,1,0,0,10,9,16,0.0,62.5,56.25,0.0,0.0
15,15226,1,260.8888888888889,61.0,0,1,1,0,0,11,11,27,0.0,40.74074074074074,40.74074074074074,0.0,0.0
15,15232,1,246.13636363636363,50.0,0,1,0,1,0,2,4,22,0.0,9.090909090909092,18.181818181818183,100.0,0.0
15,15236,1,232.41176470588235,42.0,0,1,1,0,0,9,3,17,0.0,52.94117647058824,17.647058823529413,0.0,0.0
15,15238,24,273.0343277153514,64.0,13,11,19,5,4,1471,1279,1669,0.2396644697423607,88.13660874775314,76.63271420011984,20.833333333333336,54.166666666666664
15,15244,2,257.0,57.0,0,2,1,1,0,21,16,48,0.0,43.75,33.33333333333333,50.0,0.0
15,15248,1,240.63636363636363,48.0,0,1,1,0,0,11,7,22,0.0,50.0,31.818181818181817,0.0,0.0
15,15272,2,257.8476890756302,56.5,0,2,1,1,0,27,25,45,0.0,60.0,55.55555555555556,50.0,0.0
15,15276,1,252.02702702702703,55.0,0,1,1,0,0,16,14,37,0.0,43.24324324324324,37.83783783783784,0.0,0.0
15,15293,1,232.5151515151515,41.0,0,1,1,0,0,1,3,33,0.0,3.0303030303030303,9.090909090909092,0.0,0.0
15,15296,2,234.54912280701754,43.0,0,2,1,1,0,18,20,53,0.0,33.9622641509434,37.735849056603776,50.0,0.0
15,15299,2,262.3209677419355,59.0,0,2,1,0,0,92,76,132,0.0,69.6969696969697,57.57575757575758,0.0,0.0
15,15317,1,264.5882352941176,61.0,0,1,1,0,0,8,8,17,0.0,47.05882352941176,47.05882352941176,0.0,0.0
